no,income
13423,1
2232,0
7470,1
21624,1
8896,0
22898,0
1129,0
13183,1
12162,0
13488,0
1904,1
19680,0
20895,0
17832,1
4308,0
28427,0
14813,0
11078,0
4472,0
2723,0
11951,1
9839,0
17325,1
22527,0
24136,0
18836,0
13002,0
27449,1
9271,1
22684,1
15506,0
14698,1
24623,0
6052,1
29063,0
4612,0
4876,0
19286,0
28880,0
23799,0
8989,0
25258,0
25286,0
8548,0
2568,1
19126,1
17321,0
8544,1
9147,1
22214,0
27305,0
9652,1
4802,1
6696,1
7781,0
25592,1
5178,1
3136,0
17245,0
16810,0
17129,0
687,0
21444,0
17062,1
20720,0
15740,0
23254,1
7165,0
27325,0
15873,0
3463,1
9912,0
27934,0
21716,0
5551,0
14374,1
24918,0
8505,1
26675,0
18056,0
5333,0
18643,0
17834,0
19065,1
20107,0
21402,0
7574,1
17922,1
459,1
21594,0
6370,0
21436,1
925,0
27605,0
18852,0
17782,0
19775,1
22867,0
27637,1
4671,0
3175,1
21200,1
15499,0
9267,0
22834,0
16374,0
18508,0
20781,1
25762,0
11966,1
28761,1
24624,0
7433,0
11391,1
3844,0
10617,0
83,0
7630,0
3464,1
3069,0
3012,0
1033,0
14145,0
27751,0
27601,1
8740,0
5598,0
17957,0
14769,1
17255,0
19702,0
28913,0
22951,0
331,0
6448,0
16453,0
19474,0
27169,0
20196,0
1714,0
3188,1
21409,0
8324,0
18994,0
1138,0
12999,1
9741,0
21582,0
890,0
10941,0
28163,0
27271,1
11254,1
16878,0
7258,0
13392,1
20550,0
7659,0
16044,0
10554,0
12543,0
22099,0
20591,0
26939,0
3765,1
9728,0
24752,0
982,0
4923,0
22933,0
20103,0
9447,1
4228,0
2011,0
15758,0
18180,1
17149,0
4991,0
1601,0
3341,0
24231,0
16387,0
28889,0
8979,0
13761,0
17059,0
25140,0
26040,0
26131,0
24620,0
2804,0
4335,0
16812,0
21195,0
15984,0
4301,0
13212,0
12529,1
7685,1
17037,1
29212,1
14216,0
17626,0
17055,1
15199,0
28775,0
13030,0
25271,0
25600,0
18566,0
5354,0
13333,1
22955,1
28916,0
5237,0
9571,0
260,1
2308,0
3714,1
23200,0
9879,0
16363,1
2997,1
6000,0
5311,0
23579,0
164,1
28304,0
22064,1
265,0
3930,0
11557,0
24962,0
3774,0
14232,1
24808,0
18721,0
21615,0
22703,0
17086,0
14127,0
2051,0
12561,1
9319,0
3962,0
29297,0
21632,0
18768,1
7429,0
18271,0
2629,0
9639,0
2274,0
14497,1
12098,0
11507,0
12797,0
17411,0
25671,0
21393,0
25309,1
23026,1
24347,1
17349,0
16996,1
8372,1
26824,0
2433,0
21943,0
12549,0
20858,0
14446,1
23216,1
106,0
15970,0
18856,0
1000,1
27744,0
27327,0
20969,0
16310,1
29235,1
23814,1
21983,1
24032,1
22500,0
27624,0
15284,0
25292,0
21924,0
17987,0
17542,1
10842,0
7014,1
24527,1
2674,1
12573,0
17437,0
28522,0
23703,0
1763,0
1297,0
20956,0
6091,1
24481,0
13232,0
21706,0
69,1
20231,1
2043,0
2864,0
6742,1
1661,0
16149,0
26132,0
11121,1
17933,1
6509,1
6655,0
7666,0
26141,0
3350,0
9020,1
9168,1
3628,0
11452,0
16461,1
13347,0
20230,0
17945,0
22093,1
22640,0
6101,0
10092,0
7601,0
10874,0
11195,0
11086,0
26540,0
5352,0
25677,1
23259,0
18314,0
10250,1
13516,1
11602,0
24593,0
4715,0
9503,0
21178,1
18502,0
23942,0
27796,0
16140,1
18293,1
6241,0
19713,0
29134,0
847,0
2782,0
27321,0
6401,0
16685,1
16014,0
6556,0
23653,0
10733,1
2728,0
7428,0
16106,0
903,1
14021,1
26097,0
12340,0
28662,0
14495,0
4971,0
10831,1
18684,1
8690,0
92,0
7523,1
13103,0
18788,1
5350,0
13973,1
14686,0
23618,0
16740,1
27687,0
29016,0
5995,0
17464,0
16613,1
6182,0
861,1
22059,0
13091,0
4641,0
19887,0
22180,0
20053,0
5145,1
20716,1
14040,0
8003,0
11392,1
6095,1
9540,0
23255,0
16682,1
6128,0
26800,0
14474,0
3097,0
18879,1
11440,0
27170,0
19349,0
20443,0
7556,0
19265,1
22256,0
4953,0
6014,0
25063,0
1936,0
5067,1
13843,0
27283,0
18897,0
8184,0
969,0
747,1
23795,0
19199,0
7320,0
3921,0
28100,1
973,0
6495,0
420,0
11430,1
24988,0
11655,0
14729,0
12046,0
2259,0
14390,0
14805,0
28981,0
5006,0
8984,0
14849,0
9510,0
2498,1
6584,0
5790,0
9840,0
8096,1
22952,0
17042,0
22512,0
525,1
18582,0
27963,0
21424,0
4467,0
5753,0
14669,0
3532,0
11093,0
21517,0
18088,0
20984,1
4484,0
7148,1
2865,0
1312,0
7296,0
697,0
1948,1
12860,1
23717,1
20575,0
41,0
10025,1
20840,0
6258,1
2983,1
4551,1
24555,1
4724,1
13011,0
18540,0
23847,1
22940,1
15048,0
12487,0
10635,0
19122,0
28798,0
1770,0
11974,0
24321,0
10637,1
682,0
5197,1
4734,0
19270,0
23045,0
17087,0
1826,0
15951,0
1398,0
13401,0
4749,1
12207,0
17674,1
22694,0
28444,0
9303,1
23505,0
20479,0
24415,0
13128,0
3135,0
13874,0
18864,1
12786,1
8722,1
23578,1
20535,0
5485,0
4083,0
4510,0
11475,0
938,1
27095,0
1628,1
755,0
27096,0
26500,0
5957,0
712,0
25222,0
4178,0
4269,1
18330,0
565,0
24917,0
6189,0
29180,0
17131,0
7653,1
15091,0
21136,0
26557,1
4420,0
29174,0
6951,0
25547,0
7662,0
23209,0
16747,0
9330,1
28541,0
4878,0
8618,0
28490,0
23108,1
4723,0
18332,0
23392,1
15849,0
1126,1
1349,0
21508,0
11767,1
25177,1
18183,0
19855,0
26296,0
21796,0
24577,0
10710,0
25615,0
21264,0
1269,1
20649,0
1324,1
20602,0
25355,0
13273,0
23879,1
20918,0
8206,0
13034,0
10506,1
17316,0
29148,1
11074,0
24831,0
28661,0
6992,0
4273,0
14811,0
3530,0
18946,1
23980,0
26187,0
4615,0
4055,0
24659,1
19803,0
12014,1
12126,1
8998,1
9048,0
5975,0
8334,0
11699,0
19295,0
6097,0
5415,0
23042,1
19935,0
21539,0
10748,0
25994,0
516,0
19210,0
3245,0
18554,1
14599,0
12646,0
28772,0
26966,1
24243,0
15927,0
11823,0
13127,0
9932,0
19683,0
19757,0
7955,0
233,0
17353,0
10510,0
24251,0
6458,0
17740,0
29268,0
9655,0
14472,0
10011,1
21905,1
25397,0
17271,0
12682,0
5879,0
5877,0
22943,1
29267,0
14956,1
12765,0
860,0
18268,0
17147,0
14290,0
18583,0
21270,0
13594,0
2320,0
12300,0
15730,0
9331,0
6516,0
5107,0
11985,0
28983,0
25069,1
4769,0
14775,0
6800,0
12092,0
10098,0
15853,1
27468,0
13542,0
589,0
4797,1
24202,0
78,1
22889,0
19023,1
12958,0
7693,0
3470,0
15087,0
11978,0
18747,1
4216,0
18633,1
3557,0
12563,0
24640,1
4747,1
21365,0
22114,0
7923,0
28612,0
14862,1
19615,0
11072,1
216,0
5684,1
21712,0
3820,0
16777,0
16412,0
26421,1
8945,1
10003,1
21957,1
8671,1
6782,0
7593,0
27740,0
910,0
7212,0
4079,0
1373,0
17943,1
6764,0
7532,0
16359,1
5101,0
3864,1
10678,0
2290,0
24278,0
19815,1
18716,0
27293,0
16948,0
26420,0
18048,0
13210,1
12388,0
970,1
5309,0
24570,0
27225,0
5010,0
27142,0
26587,1
20561,0
6912,0
5403,0
21204,0
6223,0
27780,1
14412,0
5124,0
21078,1
12295,1
13350,0
13738,0
5959,0
998,0
19612,0
28443,0
9210,1
27678,0
505,0
654,0
8107,1
27015,0
17304,0
26915,1
22069,1
11593,0
1610,1
19173,1
18335,1
11119,0
27179,0
7400,0
12629,0
29198,1
11931,1
19621,0
11991,1
9985,1
815,0
26882,0
27407,0
9408,1
14704,0
25090,0
17016,1
13255,0
16903,0
18109,0
17585,1
2343,0
3302,1
4863,0
8031,1
1376,0
21649,0
4571,0
6729,0
11147,1
74,0
8958,1
19271,1
15925,0
16653,0
5146,0
5114,0
4934,0
8697,0
108,1
3478,0
21422,1
2342,1
19514,0
19007,0
19164,0
12570,0
6383,0
19611,0
5251,0
8825,0
19591,0
5523,0
603,1
4790,0
10108,0
12877,0
9887,0
23035,1
15317,0
21294,0
9351,0
2559,0
26575,0
13201,0
6349,0
6335,0
14824,0
25723,0
26644,1
16823,0
12013,0
10485,0
12205,0
610,0
22440,1
2856,0
19220,0
11424,0
4244,0
28879,0
25632,0
10349,0
1355,1
19512,0
5090,0
7446,0
14112,0
24017,0
6239,1
10515,0
28776,1
7335,1
26180,0
23472,0
7064,0
3590,0
18187,0
26385,0
16879,0
27488,0
22086,1
23341,1
12748,1
19366,1
12082,0
10113,0
304,0
8179,0
28486,0
15475,0
17061,0
9743,0
4006,1
10995,0
19961,0
25708,0
14388,1
7597,0
16426,0
4372,0
1550,0
1265,0
22378,0
4894,0
23051,0
1664,0
25533,0
24160,0
7173,0
6770,0
26754,0
15361,0
26769,0
28469,0
5138,0
26189,0
345,0
22919,0
7111,0
11299,0
12476,0
24300,0
9125,0
27876,0
8444,0
18968,0
24855,0
18102,0
15262,1
9656,0
20009,0
2310,0
7697,0
18308,0
8803,0
25741,1
9567,0
23175,0
16713,0
11178,0
8974,0
22597,1
24229,1
19426,0
1963,1
19623,0
19657,0
28391,1
3798,0
14765,1
27189,0
12800,0
22901,0
20217,0
1852,0
22596,0
22536,0
23041,1
3847,0
19069,0
785,0
10174,0
29155,0
21003,0
27965,1
2946,0
6669,0
3347,1
9403,0
21498,0
24543,0
25980,0
5820,1
27200,0
11388,0
3423,1
26266,1
25821,1
24813,0
12434,0
14730,0
541,0
81,0
22459,0
6307,0
19124,0
5203,0
14135,0
22513,0
20812,1
360,1
19852,0
26492,0
8679,1
25764,1
16398,0
28871,1
4224,0
12840,0
10620,0
6725,0
14631,1
17995,0
18611,0
758,0
20571,0
20565,0
21152,0
19488,0
9874,0
3276,1
967,0
20926,1
21979,1
8145,0
12348,0
12934,0
4074,0
1919,0
22457,0
3622,0
3487,0
19507,0
14792,0
16788,0
2689,0
22154,0
29256,0
29250,1
24510,1
6585,1
19320,0
20958,0
15893,0
20914,0
17502,0
16166,0
21196,0
3708,0
10267,0
13817,0
12152,0
2742,0
28823,0
10247,0
7964,0
20155,0
8009,1
27341,0
17757,0
22654,0
27981,1
22060,0
6853,0
6418,0
10523,0
24968,0
6365,0
15200,1
8251,0
8761,0
21006,1
9966,0
16411,0
22930,0
18282,0
19524,0
5097,0
13462,0
13425,0
9819,0
17102,0
14037,1
1026,1
10625,0
21069,0
443,0
1478,0
24639,0
21412,0
13197,0
27802,0
11049,0
5831,0
2557,1
25432,0
1100,0
4871,0
25436,0
22266,0
27265,0
7201,1
820,0
17135,0
9843,0
19727,0
18310,0
16030,1
8648,0
53,0
27116,1
5903,0
27625,0
4117,0
28631,0
22944,0
15628,0
21694,0
26641,0
21567,0
5443,1
25794,1
2313,0
12850,0
27712,0
7645,0
56,0
7778,1
3078,1
18726,0
15305,0
2367,0
24264,0
20092,0
23158,0
19400,0
2097,1
12080,0
26333,1
28832,0
15348,0
7993,0
26312,0
10002,0
20319,0
10464,0
6067,0
25162,0
11803,0
6235,1
24937,0
23764,1
604,0
15166,1
22208,0
9374,0
4981,0
4869,0
9792,0
19397,0
4565,1
20044,1
9340,0
18071,0
6431,0
9415,0
7209,1
9907,0
22561,0
8026,0
18167,0
3531,1
11532,0
3279,0
26722,0
5196,0
27229,0
8319,1
17180,0
26804,0
16635,0
6430,0
12846,0
15677,0
8830,0
7340,0
20262,0
29254,1
24892,0
1605,0
17311,0
26758,1
7672,0
28105,0
23778,0
2128,0
4699,0
21584,0
23928,0
22732,0
9785,1
12356,0
29019,0
20638,0
26582,0
13823,1
10152,1
6077,1
23525,0
24439,0
16516,0
16016,1
3507,0
20282,0
18033,1
27051,0
4441,0
29115,0
3378,0
16780,0
23186,0
9372,0
2206,0
27708,0
28547,0
16890,0
15582,0
10438,0
12307,0
12006,0
16877,0
22729,0
15689,1
19885,1
11639,0
14591,0
11762,0
25349,0
948,1
12215,0
1930,1
24844,0
27717,0
2675,1
13774,1
15767,0
10166,1
26854,1
24082,0
18158,0
6871,0
28338,0
11138,0
9936,1
23591,0
14994,0
26214,1
15865,1
22239,0
27253,0
13334,1
1212,0
9445,0
23540,0
1011,0
13219,0
18012,0
18846,0
3073,1
18687,1
20352,0
17645,0
10541,0
18270,0
129,0
29006,0
20323,0
1055,0
2669,0
111,0
9450,0
13394,0
14214,0
7759,0
8062,0
24315,0
9734,0
7479,1
14723,0
26605,0
19084,0
7628,1
15697,0
1401,0
14344,0
6950,0
27634,0
2971,1
3704,0
17686,1
14421,0
19719,0
26262,0
27973,0
23705,0
4125,0
25593,0
1264,0
21278,0
10699,1
15994,1
19960,0
23740,0
23541,1
18494,1
11837,1
21248,1
1395,0
26908,0
25607,0
14617,0
28769,0
22616,0
22730,0
26434,1
28502,0
7714,0
28203,1
1513,0
13998,0
20835,1
23547,1
15957,0
19389,1
26120,0
11994,0
17261,0
22973,0
2598,0
18682,0
28782,0
4082,0
7125,0
885,0
7300,0
16875,0
1402,1
26798,0
16724,0
21623,0
17207,0
493,0
25242,1
22856,0
24534,1
28762,0
3643,0
8520,0
10399,0
140,0
27251,0
2623,1
22283,0
11859,0
24827,0
12631,0
21730,1
3721,1
20405,0
14610,0
10583,0
21273,1
1001,0
24366,0
19013,0
2838,0
2882,0
3361,1
28855,0
2584,1
5013,0
11992,0
7527,0
44,1
16103,0
29192,0
448,1
15844,1
26705,0
16655,0
4367,0
13789,0
19064,0
512,0
12764,0
12821,1
6468,0
9516,1
4990,0
11064,1
3410,0
20748,0
28336,0
20714,0
25863,1
20478,0
26564,0
6161,1
2846,0
4384,0
3140,0
4830,1
19335,1
513,0
24319,0
17195,1
28691,0
27667,0
6082,0
9872,1
816,0
13117,0
19694,0
11818,0
20297,0
9339,0
280,0
5941,0
27306,1
23806,0
7832,0
26875,0
26980,0
21356,0
3882,1
3902,0
23574,0
5946,0
3455,0
24471,0
12020,0
22560,0
19297,0
15180,0
4836,0
17628,0
23178,0
11467,0
20543,1
9300,0
24748,0
24704,0
23069,0
5675,1
5480,1
28749,0
12059,0
24886,0
1828,0
27547,1
28213,0
18366,0
21299,1
4691,0
1780,1
6993,0
14307,0
16496,0
26116,0
4050,0
1759,0
7256,0
23496,1
2470,0
26115,0
13181,0
17355,1
15425,1
27985,0
8477,0
1189,0
7161,0
14858,0
26435,0
29071,1
2442,1
20558,0
24093,0
3505,0
24839,0
8391,0
27121,0
10481,1
8914,0
26797,0
3877,1
17215,0
3963,0
3397,0
26595,0
15395,0
12661,0
15136,0
28270,1
25008,0
5047,0
15148,0
21724,1
19643,0
9810,0
4353,0
13919,1
7660,0
107,1
22614,1
17611,0
8005,0
25616,0
18907,0
23724,0
11383,0
18798,1
7549,0
14768,1
3575,0
514,0
18110,0
19784,0
5775,0
26399,1
27495,1
21114,0
19062,1
3705,0
17563,0
18349,0
1340,0
26548,1
15728,0
16686,0
22874,1
23750,1
22330,0
22298,0
15444,0
13748,0
16244,0
22474,0
16695,0
10976,1
22716,0
25899,0
20119,1
14540,0
8948,0
28607,0
29170,1
27161,0
18777,0
1589,0
6439,1
21577,0
5001,0
21123,0
9436,0
20029,0
24727,0
9484,0
28512,0
2431,1
3217,0
21074,0
25492,0
14852,0
4357,0
3879,0
7950,0
28894,1
15680,1
18705,0
3716,1
4091,0
12202,0
23029,1
28638,0
1967,0
76,0
29046,1
25978,1
25347,0
27273,1
26993,1
7464,0
2802,0
3533,0
13003,0
5667,0
14942,0
21067,0
5937,0
20427,0
21728,1
22482,0
20429,0
19634,1
20351,1
6565,0
10601,1
3212,1
19053,0
8716,0
17371,0
10275,0
6835,0
14921,0
20665,0
27001,0
102,0
17871,0
16979,0
19372,0
15938,0
5043,0
1902,0
1259,0
5780,0
25256,0
10351,1
21936,0
5550,0
21005,0
17590,0
22134,0
10302,0
1176,1
2258,1
12324,0
5348,1
18889,0
15453,0
17333,0
23048,0
22923,1
12436,1
2969,0
14861,1
29279,0
12237,0
2074,0
14075,0
28989,0
834,0
27818,0
5242,0
6338,0
9505,1
22671,0
7616,0
24566,0
24889,0
3340,0
20584,1
23776,1
10603,0
4594,0
21673,0
19378,0
23846,0
1566,0
21850,0
12352,0
19603,0
22495,0
19794,0
4249,1
28291,0
18294,1
26188,1
17766,0
15410,1
5736,0
22571,0
24984,0
6150,0
20536,0
21455,0
1678,0
21856,0
5401,0
27546,0
26123,0
9528,0
6386,0
6771,1
24420,0
16640,0
7753,1
3795,1
11112,0
22628,1
11134,0
9994,0
8990,0
7999,0
21396,0
9434,0
14810,0
663,0
15322,0
12112,1
8528,0
25128,0
3334,0
28004,0
7534,0
20296,0
14403,0
1717,0
27433,0
11792,0
14318,1
21199,1
25826,1
2793,0
12429,1
18265,1
1098,0
15224,0
26024,1
12872,0
18226,0
16476,0
21411,0
908,1
18541,1
15456,0
9821,1
24679,0
10059,0
1194,1
26461,0
21311,1
17801,0
2327,0
26721,1
16006,1
2234,0
19089,0
16593,0
21674,0
16063,0
23166,0
4821,0
28565,0
1008,0
8212,0
17701,0
24631,0
19962,0
5956,0
2296,0
21569,0
12684,0
1874,1
12404,0
2314,1
1538,0
24406,0
8348,0
3186,0
25327,0
16474,0
5223,1
18515,0
2171,0
16372,0
18584,0
25061,0
26614,0
23460,0
27239,0
25927,1
18867,1
13857,1
1366,1
17730,0
28315,0
22015,0
2738,0
1147,1
7214,0
14551,1
15921,0
24770,0
1507,0
11944,1
25217,1
5394,0
3797,1
27275,1
25653,1
3870,0
12272,0
24154,0
9577,0
26940,1
8093,0
4984,1
14496,0
29025,0
16678,0
6463,1
18061,0
19150,0
5210,0
13052,0
7727,0
10431,0
5075,0
11975,1
27413,0
185,0
19808,0
18049,0
26238,0
24218,0
17539,1
15102,1
3768,1
1493,0
7279,0
18967,0
23772,0
12768,0
17612,0
23723,0
9167,0
7198,0
21776,0
21207,1
19973,0
5518,0
28395,1
3407,0
7580,0
14731,0
11506,0
1199,0
21428,0
21489,0
28868,0
1229,0
1969,0
14745,0
16819,0
28053,0
6364,0
22912,1
27657,0
14609,1
18521,1
10306,0
3793,0
6958,0
24392,0
11107,0
23152,0
18701,1
22163,0
26676,0
8398,0
18067,1
24964,0
5613,0
27917,1
27429,0
10588,0
19041,0
11386,0
4755,1
14927,0
22100,0
20080,0
10484,1
24666,0
15470,0
25221,0
21531,0
10418,0
9016,0
24072,0
5331,0
14999,1
15481,1
14182,0
19550,0
22001,0
9558,0
17092,0
20624,0
8978,0
10243,0
27257,1
18854,0
22345,0
26733,0
27439,0
16563,0
13410,1
4268,0
8605,0
26937,0
24993,1
27568,0
5391,0
13729,0
28858,0
3249,0
26975,0
17125,0
16458,0
338,0
13554,0
10401,0
2361,0
10181,1
2322,1
7001,0
2438,0
26069,1
18587,0
3964,0
5313,0
27397,0
28247,0
24026,0
22580,0
22046,1
2979,0
14287,0
11352,1
28329,1
10549,0
3050,0
8824,1
10384,0
1897,0
28151,0
1081,1
21113,0
13745,0
26612,0
9359,0
5948,0
26015,0
11196,0
26379,0
6326,0
3671,1
4275,0
20979,0
12216,0
12773,0
16075,1
12317,0
2247,1
82,0
29105,1
878,1
5263,1
5786,0
17725,1
3388,1
20881,1
17144,0
26795,1
17741,0
24167,0
19479,0
9791,0
5089,0
2094,1
23826,0
27092,0
19563,0
21054,1
21755,0
13190,0
26043,0
7641,0
16704,0
849,0
946,0
14641,0
19170,1
17828,0
6942,0
18413,1
4936,0
3984,1
15508,0
20856,0
27369,0
12828,0
21635,0
15979,0
8994,0
6342,1
22384,1
15894,0
11663,0
28140,0
2513,0
4162,0
13152,0
16759,0
244,0
2252,0
3528,0
23038,0
9219,0
6425,0
12630,0
17891,0
3169,0
373,1
6721,0
14857,1
28222,0
23468,0
21370,0
20817,0
28240,0
17710,0
22883,0
3860,1
17964,1
4193,0
27784,0
3251,0
28706,1
19022,0
9317,0
11930,0
4296,0
16514,0
27138,0
26696,0
18020,0
14274,0
13894,0
8154,1
21604,0
26161,0
7652,0
13687,1
7074,0
371,0
5885,0
27081,0
18501,0
15426,1
18205,0
13283,0
17266,0
20712,0
24954,1
21894,0
11103,1
26584,0
433,0
3800,0
13650,1
23523,1
6446,0
11676,0
13667,0
17976,0
5240,0
14932,0
20653,1
20112,0
20248,0
18261,0
2655,0
7393,1
25391,0
26833,0
12265,0
22747,0
13237,0
20497,0
14315,0
26597,0
4213,0
368,0
13695,1
23848,1
3437,0
12449,0
29049,0
27794,1
7624,1
10131,0
16360,0
6118,0
22329,0
6120,1
2894,0
7316,1
28327,0
14224,0
240,0
13913,0
7129,0
28476,1
543,0
6948,1
10918,0
27031,1
1460,1
13957,0
12060,0
18288,1
4649,0
363,1
12838,0
23499,0
23595,1
2087,1
19373,0
12370,1
27788,0
6933,0
26307,1
14009,0
28639,0
4452,1
7821,1
19992,0
20369,0
3348,1
18468,0
14738,0
11038,0
23171,0
2515,0
12843,0
3005,1
1182,0
28846,0
19984,0
21130,1
9927,0
25910,0
14930,0
6704,0
17614,0
2781,0
15043,0
27323,0
7453,0
9727,1
22817,0
20331,0
16139,0
19877,0
10498,0
17345,0
3314,1
17549,0
12660,0
1307,1
2994,1
5710,0
1576,0
3743,0
5581,0
20219,0
10741,0
10388,0
1859,0
4355,0
770,0
26638,0
14972,0
20325,0
6593,0
11537,0
20595,0
5913,0
9787,1
958,1
27550,1
26866,0
28211,0
7499,0
20203,0
6422,0
8249,0
3301,0
1436,0
3959,1
20916,0
17442,0
15492,0
12444,0
26398,0
23364,1
7506,0
13305,0
16445,0
16308,1
22558,1
21263,0
16420,0
23700,1
22131,0
23839,1
21541,0
13412,0
14245,1
28681,0
15997,0
24562,0
9393,0
27362,1
22579,0
20746,1
19642,0
22066,1
13953,0
22449,1
23844,0
26095,0
16758,0
8927,0
16550,0
10707,0
2597,0
13445,0
4081,0
12262,0
9080,0
16058,0
7117,0
8687,0
25157,0
4200,1
13478,0
14941,0
25710,0
24789,0
13313,1
1065,0
3294,0
21228,0
20181,0
13601,0
27533,0
21512,0
1005,0
12536,1
22076,0
24209,0
26736,0
5597,0
20434,0
3967,0
22400,0
8379,1
28174,0
18400,0
23326,0
19769,0
26633,1
1632,0
5719,0
16316,1
13903,0
17692,1
14968,0
28472,0
18166,0
2423,0
18040,1
11346,0
28733,0
25701,0
25022,0
11909,1
2275,0
4561,0
27080,1
23748,0
17182,1
19432,0
14468,0
18066,0
22795,0
14098,0
2801,0
3216,0
14235,0
2582,0
16628,1
13993,0
14273,0
11736,0
28479,0
6389,0
6836,0
27272,0
7485,0
19934,0
21708,0
28340,0
1660,0
12903,0
10526,0
22111,1
24166,1
23300,0
9490,0
13637,0
18059,0
21888,1
2353,1
14076,0
3996,0
15208,0
23290,0
612,0
15661,0
25984,0
18859,1
11425,1
8566,0
24355,0
22166,0
19447,0
6823,1
17571,0
6219,1
18512,1
16621,0
1345,0
18706,1
7088,0
9411,1
18161,1
9691,0
7210,0
7889,0
15930,0
18776,0
5042,0
26674,1
7813,0
16083,1
22112,1
7582,0
8703,0
1614,0
6092,0
18008,1
10238,1
27969,0
22573,0
19548,0
23798,1
27949,1
5704,0
28419,0
8143,0
16463,0
6035,0
18702,0
28205,0
19259,1
4410,0
29002,0
13596,0
3400,0
11805,0
9104,0
7952,0
19863,0
8890,0
18771,0
4563,0
16748,1
15201,0
26419,0
9346,0
21825,0
17745,0
1732,0
11999,1
27719,0
28597,1
9834,0
22005,0
5131,0
27310,0
11661,0
28859,0
28083,0
24660,0
80,1
7910,0
23617,0
8855,0
5536,0
16709,1
21400,0
17825,0
4851,1
596,0
1131,0
26830,0
26953,0
9001,0
1511,1
23725,0
19490,0
2594,0
10769,0
11522,0
17041,0
19455,0
21923,1
29100,0
25435,0
17768,0
25882,1
28130,0
4941,0
25410,0
2928,0
1615,0
11990,0
3357,0
16598,0
27097,0
132,0
3088,0
27474,1
14260,0
22902,0
10717,0
3468,0
24531,0
15241,1
11993,1
16833,0
13597,0
11958,0
14227,0
22658,1
700,1
14016,0
24680,0
27260,0
7229,1
16908,0
11210,0
9295,1
18206,0
1416,0
166,1
3309,1
7763,1
16079,0
13196,0
6759,0
5306,0
14708,0
27766,1
20985,0
15613,0
2556,0
3384,0
12155,0
5838,0
27076,0
8588,0
626,0
4792,1
20382,1
9140,0
762,1
11623,1
10932,0
22792,0
16247,0
21864,0
22709,0
9636,0
23375,0
23312,0
4040,0
21882,0
646,0
21918,0
7803,1
12719,0
1883,0
21252,1
24472,1
9233,0
4148,0
2599,0
27118,0
28585,1
14938,0
19207,0
18734,0
5472,0
5218,0
13850,0
7138,1
21516,0
16241,1
18671,1
6242,0
12259,0
19212,1
21731,0
4208,0
27845,1
15973,0
16568,0
6614,0
27893,0
20442,1
17554,0
18874,0
8059,0
5803,0
12181,0
18096,0
12231,0
25755,0
2130,0
2533,0
24974,0
1292,0
20046,0
20356,0
24404,1
19843,0
9823,0
19481,0
7301,0
12280,0
9482,0
22899,0
5840,1
16306,1
22617,0
11940,0
6183,0
18694,0
17286,0
20133,1
572,0
26230,0
20930,0
8805,0
7079,0
3367,1
26886,0
23819,1
28244,0
18947,0
5631,0
9622,0
6744,0
26451,1
4453,0
21089,0
19127,0
12528,0
11464,0
25137,1
4379,0
26744,0
24456,0
15266,0
8076,0
28014,1
14103,0
23280,0
2964,0
20855,0
19910,1
17519,0
3116,0
3953,0
26514,0
17706,0
25702,1
27088,0
17912,0
14553,0
15495,1
28524,0
21210,0
27035,0
27072,0
21872,0
3878,0
1112,1
1409,0
27849,0
28274,0
19522,0
28966,0
7838,1
23720,0
7012,0
10457,0
20863,0
11942,0
23791,0
7775,0
14562,1
18974,1
9695,1
2539,0
14396,0
1321,0
9426,0
26813,0
5673,0
18014,0
27366,0
6461,1
15812,1
124,0
19019,0
7019,1
21141,0
9989,0
23060,0
14592,0
19487,0
2711,0
6057,0
12793,1
20711,0
24529,0
4998,0
28495,0
766,0
1410,0
28608,1
27005,0
18130,0
7009,0
11529,1
22630,0
27662,0
8630,0
4518,0
12913,0
16188,0
7022,1
23624,0
23204,1
26450,1
27191,0
2139,0
25375,0
12264,0
22351,0
22488,0
14860,0
627,0
20976,0
28531,0
25756,0
1617,0
26359,0
26783,0
1891,0
8983,0
6654,0
8200,1
26991,1
16152,0
23871,0
1864,0
2277,0
27537,0
26501,0
24994,1
23759,0
25319,0
26704,0
21695,0
12781,0
3594,0
8122,0
26486,0
21650,0
23089,1
23481,1
825,0
7936,0
28610,1
117,1
7765,0
9674,0
10097,0
11409,0
18756,0
4670,0
28292,0
20184,0
17409,1
22942,0
593,0
19637,1
28710,0
2023,0
12173,0
25684,0
12018,0
23707,0
18893,0
15709,1
9990,1
1509,1
16512,0
28971,0
18822,0
24980,0
8343,0
2024,0
6491,0
16193,0
27021,0
27019,0
63,0
6433,0
14545,0
2545,1
14689,1
12384,0
15986,0
11302,0
11750,1
13248,0
14480,0
7558,0
7327,0
28424,0
26153,1
20017,0
12901,0
11783,0
11478,0
10346,0
20717,0
3677,0
16607,1
25102,0
14682,0
14099,0
16505,0
23117,0
14896,0
26957,0
11327,1
20674,0
2284,0
24758,1
23157,0
4486,0
25545,0
8820,0
22026,1
4766,1
7501,0
27907,1
28667,1
18803,0
28031,0
25942,0
12620,1
8807,0
5383,1
11271,0
267,1
3974,1
1933,0
26776,0
14882,1
19575,0
1808,0
24205,0
24802,0
7875,0
12394,0
22894,0
5605,0
29242,0
12919,0
6828,0
2069,1
4967,0
14579,0
2099,0
25763,1
19348,1
10682,0
14180,0
5852,0
21188,1
26763,0
16385,1
11063,0
26926,1
