Id,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
11432,Mernda,16 Melliodora Dr,4,h,SP,hockingstuart,15/07/2017,25.9,3754,4,2,2,1037,,,Whittlesea,-37.6017,145.09051,Northern Metropolitan,5812,780000
2038,Coburg North,15 Ronald St,3,h,SP,hockingstuart,3/12/2016,9.2,3058,3,1,0,404,98,1950,Moreland,-37.7305,144.9803,Northern Metropolitan,3445,655000
8258,Preston,2 Bruce St,2,h,PI,McGrath,8/04/2017,8.8,3072,2,1,2,465,,,Darebin,-37.7424,145.0026,Northern Metropolitan,14577,2000000
10400,Middle Park,150 Page St,3,h,VB,Greg,27/05/2017,3,3206,3,2,0,138,155,1885,Port Phillip,-37.84962,144.95856,Southern Metropolitan,2019,1750000
12428,Airport West,34 Green St,3,h,S,Nelson,9/09/2017,10.4,3042,3,2,1,697,163,2017,,-37.72812,144.88735,Western Metropolitan,3464,1000001
9441,Blackburn South,4 Barker St,3,h,VB,Noel,17/06/2017,13.4,3130,3,1,1,734,,,Whitehorse,-37.83576,145.13634,Eastern Metropolitan,4387,1300000
2688,Footscray,2/15 Geelong Rd,2,h,S,Burnham,12/11/2016,6.4,3011,2,1,1,162,,2000,Maribyrnong,-37.796,144.899,Western Metropolitan,7570,575000
3711,Kew East,3/14 Arden Ct,3,t,S,Fletchers,25/02/2017,7.5,3102,3,2,2,248,167,2012,Boroondara,-37.7923,145.0595,Southern Metropolitan,2671,1620000
8495,West Footscray,25 Tucker St,3,h,S,Biggin,13/05/2017,8.2,3012,3,1,3,334,,,Maribyrnong,-37.7916,144.8762,Western Metropolitan,5058,890000
3687,Kew,49 Princess St,4,h,S,Marshall,30/07/2016,5.6,3101,4,3,2,741,307,1890,Boroondara,-37.8043,145.0291,Southern Metropolitan,10331,2250000
6803,Brunswick East,120 Victoria St,3,h,PI,Jellis,27/11/2016,4.5,3057,3,2,2,190,135,1940,Moreland,-37.7684,144.9739,Northern Metropolitan,5533,1325000
8568,Altona,2/214 Queen St,2,t,SP,hockingstuart,20/05/2017,13.8,3018,2,1,2,190,,,Hobsons Bay,-37.8718,144.819,Western Metropolitan,5301,600000
1026,Braybrook,80 South Rd,4,h,VB,Biggin,17/09/2016,10.8,3019,4,2,1,283,154,1990,Maribyrnong,-37.7908,144.8485,Western Metropolitan,3589,610000
1850,Caulfield South,18b Marara Rd,2,h,S,Gary,22/08/2016,9.3,3162,2,1,1,402,,,Glen Eira,-37.8967,145.0313,Southern Metropolitan,5051,1115000
10783,Oakleigh South,8 Cedar Ct,3,h,S,Buxton,8/07/2017,15.5,3167,3,2,2,504,,,Kingston,-37.94043,145.09314,South-Eastern Metropolitan,3692,880000
8616,Fitzroy,28 Greeves St,2,h,VB,Jellis,13/05/2017,1.6,3065,2,1,0,131,110,1900,Yarra,-37.7999,144.9776,Northern Metropolitan,5825,1350000
5631,South Yarra,18 Avoca St,4,h,S,Castran,12/11/2016,3.3,3141,4,2,0,292,272,1880,Stonnington,-37.8377,144.9894,Southern Metropolitan,14887,5700000
8772,Cheltenham,4/3 MacKenzie St,2,u,S,Purplebricks,1/07/2017,17.9,3192,2,1,1,0,,,Bayside,-37.97143,145.05219,Southern Metropolitan,9758,425000
11456,Noble Park,46 Jacana St,4,h,S,C21,15/07/2017,22.7,3174,4,1,2,660,,,Greater Dandenong,-37.97918,145.18825,South-Eastern Metropolitan,11806,650000
1396,Brunswick West,4/1 Allard St,2,u,S,Harrington,4/06/2016,5.9,3055,2,1,2,568,,,Moreland,-37.7682,144.9422,Northern Metropolitan,7082,473000
8518,Williamstown,6 Caspian Tce,4,h,SP,Village,29/04/2017,8,3016,4,3,2,183,191,2006,Hobsons Bay,-37.8566,144.8737,Western Metropolitan,6380,1200000
2170,Doncaster,33 Finlayson St,4,t,PI,Barry,19/11/2016,13.9,3108,4,3,2,711,,1960,Manningham,-37.7887,145.1086,Eastern Metropolitan,9028,1350000
13556,Tarneit,27 McMahon Cr,3,h,VB,S&L,26/08/2017,18.4,3029,3,1,1,466,103,2003,,-37.86744,144.65609,Western Metropolitan,10160,350000
1187,Brighton East,4 Vincent St,3,h,S,hockingstuart,7/11/2016,10.7,3187,3,2,2,697,143,1925,Bayside,-37.9269,145.0274,Southern Metropolitan,6938,1480000
9045,Brighton,2/149 Carpenter St,3,u,S,hockingstuart,3/06/2017,10.5,3186,3,2,1,249,,,Bayside,-37.90597,145.00208,Southern Metropolitan,10579,1336000
6689,Yarraville,52 Severn St,3,h,SP,Jas,18/06/2016,7,3013,3,1,1,189,87,1930,Maribyrnong,-37.8159,144.8795,Western Metropolitan,6543,865000
2797,Glen Iris,130 High St,4,h,PI,Jellis,14/05/2016,9.2,3146,4,0,0,769,,,Boroondara,-37.8628,145.0734,Southern Metropolitan,10412,1550000
12935,Clarinda,13 Dyer Ct,5,h,S,Gary,19/08/2017,17.5,3169,5,2,2,402,177,1980,,-37.94452,145.11108,South-Eastern Metropolitan,2727,883300
5614,South Yarra,26 Fawkner St,2,h,S,Jellis,8/10/2016,3.3,3141,2,1,0,225,94,1890,Stonnington,-37.8421,144.9876,Southern Metropolitan,14887,1455000
8161,Northcote,2/19 Glanfield St,2,h,S,Barry,8/04/2017,5.5,3070,2,1,1,120,,1975,Darebin,-37.7715,145.0075,Northern Metropolitan,11364,695000
12967,Epping,28 Supply Dr,3,h,S,hockingstuart,19/08/2017,19.6,3076,3,1,2,553,,1980,,-37.65701,145.02621,Northern Metropolitan,10926,678000
9538,Ferntree Gully,50 Carlisle Rd,5,h,S,Schroeder,17/06/2017,24.8,3156,5,3,2,836,789,2001,Knox,-37.8801,145.26011,Eastern Metropolitan,10788,1100000
10860,Wantirna South,1 Riverpark Dr,4,h,S,Ray,8/07/2017,14.7,3152,4,2,2,652,203,1997,Knox,-37.87325,145.23244,Eastern Metropolitan,7082,1055000
247,Armadale,7/53 Wattletree Rd,1,u,S,Jellis,14/05/2016,6.3,3143,1,1,0,881,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836,390000
12672,Burwood,9 Glengarry Av,5,h,S,Lindellas,16/09/2017,10.4,3125,5,2,3,791,,1960,,-37.84352,145.11981,Southern Metropolitan,5678,1775000
11175,Reservoir,22 Dyson St,3,h,S,Stockdale,12/08/2017,12,3073,3,2,2,292,119,1950,Darebin,-37.71331,144.9871,Northern Metropolitan,21650,510000
4399,Northcote,12 Simpson St,6,h,SP,Nelson,4/06/2016,5.5,3070,6,2,2,772,257,1992,Darebin,-37.7813,145.0065,Northern Metropolitan,11364,2000000
1227,Brighton East,30 Studley Rd,4,h,PI,RT,19/11/2016,10.7,3187,4,2,2,0,,,Bayside,-37.9292,145.0252,Southern Metropolitan,6938,1755000
3644,Kew,34 Cobden St,2,h,S,Jellis,19/11/2016,5.6,3101,2,1,0,381,,,Boroondara,-37.8033,145.036,Southern Metropolitan,10331,1275000
7574,Brighton,3 Rose St,2,t,S,Hodges,29/04/2017,11.2,3186,2,1,1,238,,,Bayside,-37.8985,145.0048,Southern Metropolitan,10579,1470000
10548,Warrandyte,3 David Rd,4,h,S,Fletchers,27/05/2017,21.1,3113,4,2,2,1529,,,Manningham,-37.74113,145.22309,Eastern Metropolitan,2003,1050000
7526,Bentleigh East,1/62 Tudor St,3,h,PI,Buxton,20/05/2017,13.9,3165,3,1,1,294,105,1950,Glen Eira,-37.919,145.0803,Southern Metropolitan,10969,810000
10894,Aspendale Gardens,1 Wildoer Dr,3,h,S,Ray,12/08/2017,21.5,3195,3,2,2,553,,,Kingston,-38.02608,145.12784,South-Eastern Metropolitan,2243,951000
11813,Sunshine North,95A Berkshire Rd,4,t,SP,Sweeney,22/07/2017,10.5,3020,4,2,1,283,181.6,2005,Brimbank,-37.76508,144.83629,Western Metropolitan,4217,650000
8748,Broadmeadows,1/124 Cuthbert St,3,t,S,Barry,1/07/2017,14,3047,3,2,3,248,123.21,2010,Hume,-37.68358,144.92387,Northern Metropolitan,4294,465000
2135,Doncaster,3/37 Highview Dr,3,u,S,Barry,7/11/2016,13.9,3108,3,2,2,299,135,2001,Manningham,-37.7929,145.1338,Eastern Metropolitan,9028,910000
7476,Ashwood,217 Huntingdale Rd,4,h,S,Harcourts,8/04/2017,12.2,3147,4,1,1,656,,,Monash,-37.8696,145.1111,Southern Metropolitan,2894,1126000
12176,Surrey Hills,6/91 Warrigal Rd,3,u,PI,hockingstuart,29/07/2017,10.2,3127,3,2,2,0,,,Whitehorse,-37.83358,145.09884,Southern Metropolitan,5457,1050000
330,Ascot Vale,54 South St,5,h,S,Nelson,18/03/2017,5.9,3032,5,2,2,521,,,Moonee Valley,-37.7778,144.9261,Western Metropolitan,6567,1905000
12883,Windsor,14 McIlwrick St,2,h,VB,hockingstuart,16/09/2017,4.6,3181,2,1,1,258,,,,-37.85591,144.99356,Southern Metropolitan,4380,1300000
6001,Sunshine,22 Lynch St,3,h,S,Douglas,28/08/2016,12.6,3020,3,1,2,494,,,Brimbank,-37.7794,144.8347,Western Metropolitan,3755,711000
4318,Niddrie,2/50 Jackson St,3,u,S,Nelson,18/06/2016,11.2,3042,3,1,1,202,,,Moonee Valley,-37.7389,144.887,Western Metropolitan,2291,700000
3499,Keilor East,61 Nyah St,3,h,S,Nelson,27/11/2016,12.8,3033,3,1,2,600,,,Moonee Valley,-37.7312,144.8685,Western Metropolitan,5629,900000
1873,Chadstone,2 Fitzroy Gr,4,h,S,hockingstuart,22/05/2016,13.6,3148,3,2,1,1033,164,1950,Monash,-37.8738,145.1095,Southern Metropolitan,3582,1415500
3265,Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,PI,hockingstuart,26/07/2016,10.5,3081,2,1,1,127,83,1970,Banyule,-37.747,145.0575,Eastern Metropolitan,2947,400000
1077,Brighton,15 Gould St,3,h,S,Marshall,10/09/2016,11.2,3186,3,2,2,835,,1910,Bayside,-37.9225,144.991,Southern Metropolitan,10579,2400000
11248,West Footscray,18 Molesworth Ct,4,h,S,Jas,12/08/2017,6.4,3012,4,2,1,323,130,1945,Maribyrnong,-37.79429,144.87412,Western Metropolitan,5058,1276000
3873,Malvern East,8a Anderson St,2,h,S,Marshall,22/08/2016,11.2,3145,2,1,1,348,,,Stonnington,-37.8672,145.0432,Southern Metropolitan,8801,1420000
2123,Doncaster,20 Finlayson St,4,h,S,Jellis,3/12/2016,13.9,3108,4,2,0,725,,,Manningham,-37.7891,145.1073,Eastern Metropolitan,9028,1408000
1326,Brunswick,8/705 Park St,2,u,S,Brad,18/03/2017,5.2,3056,2,1,1,0,57,1970,Moreland,-37.7778,144.9594,Northern Metropolitan,11918,601000
10680,Glenroy,58 Bindi St,4,h,S,RW,8/07/2017,11.2,3046,4,2,1,655,82,1950,Moreland,-37.69558,144.93223,Northern Metropolitan,8870,700000
738,Bentleigh,15 Luckins Rd,3,h,SP,Buxton,15/10/2016,13,3204,3,2,1,699,,,Glen Eira,-37.9316,145.0454,Southern Metropolitan,6795,1400000
1206,Brighton East,4a Marriage Rd,4,h,S,RT,14/05/2016,10.7,3187,2,2,1,603,177,1920,Bayside,-37.9187,145.0071,Southern Metropolitan,6938,1530000
9251,Mount Waverley,2/36 Swayfield Rd,3,t,S,McGrath,3/06/2017,14.2,3149,3,2,2,297,135,2001,Monash,-37.8605,145.12853,Eastern Metropolitan,13366,1011000
269,Armadale,75 Sutherland Rd,3,h,S,Marshall,25/02/2017,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836,1285000
274,Armadale,3/769 High St,3,t,S,Jellis,27/11/2016,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836,1101000
4154,Moorabbin,16 Matilda Rd,4,h,S,McGrath,3/12/2016,14.6,3189,4,2,2,609,16,,Kingston,-37.9416,145.058,Southern Metropolitan,2555,947500
10309,Greenvale,69 Greenvale Dr,3,h,S,RW,27/05/2017,20.4,3059,3,2,2,711,154,1985,Hume,-37.64297,144.88796,Northern Metropolitan,4864,770000
9224,Maribyrnong,11 Maireana St,4,h,SP,Biggin,3/06/2017,4.3,3032,4,2,2,238,221.3,2007,Maribyrnong,-37.7833,144.89717,Western Metropolitan,4918,1085000
8692,Williamstown North,2/60 Kororoit Creek Rd,3,t,VB,Jas,8/04/2017,8.9,3016,3,2,2,146,141,2001,Hobsons Bay,-37.857,144.8846,Western Metropolitan,802,670000
10872,Wyndham Vale,112 Eureka Dr,4,h,S,hockingstuart,8/07/2017,27.2,3024,4,2,2,400,151.54,2008,Wyndham,-37.87047,144.59864,Western Metropolitan,5262,478000
6989,Hawthorn East,5a Garden St,3,t,S,Jellis,17/09/2016,7.5,3123,3,2,2,0,,,Boroondara,-37.8356,145.0519,Southern Metropolitan,6482,1790000
254,Armadale,12 Auburn Gr,3,h,S,hockingstuart,18/03/2017,6.3,3143,3,2,0,336,,,Stonnington,-37.8558,145.015,Southern Metropolitan,4836,2360000
2874,Glenroy,42 Sadie St,3,h,S,Stockdale,4/03/2017,13,3046,3,1,4,700,105,1950,Moreland,-37.6988,144.9438,Northern Metropolitan,8870,822000
10609,Cairnlea,2 Gumleaf Ct,3,h,S,YPA,8/07/2017,14.8,3023,3,2,2,585,,2000,Brimbank,-37.75777,144.77974,Western Metropolitan,2674,636000
5446,Rosanna,48 Grove Rd,3,h,S,Miles,10/09/2016,11.4,3084,3,2,1,608,,,Banyule,-37.7439,145.0688,Eastern Metropolitan,3540,1155000
6951,Hawthorn East,15 Rathmines Rd,3,h,S,Kay,3/12/2016,7.5,3123,3,1,2,780,,,Boroondara,-37.8198,145.0465,Southern Metropolitan,6482,2151000
12138,Richmond,61 Baker St,3,h,S,Jellis,29/07/2017,2.4,3121,3,1,1,209,,1920,Yarra,-37.81179,145.00351,Northern Metropolitan,14949,1310000
10392,McKinnon,75 Wright St,5,h,S,Hodges,27/05/2017,11.4,3204,5,2,2,904,,,Glen Eira,-37.91074,145.03068,Southern Metropolitan,2397,2300000
2255,Elwood,8/44 Southey St,1,u,S,Chisholm,3/09/2016,7.7,3184,1,1,1,0,51,1930,Port Phillip,-37.8761,144.9871,Southern Metropolitan,8989,520000
2787,Glen Iris,1/6 Edgar St,1,u,PI,hockingstuart,12/11/2016,9.2,3146,1,1,1,1097,38,1982,Stonnington,-37.8576,145.0452,Southern Metropolitan,10412,291000
1335,Brunswick,222 Barkly St,5,h,S,Jellis,19/11/2016,5.2,3056,5,2,2,555,266,1890,Moreland,-37.7767,144.9645,Northern Metropolitan,11918,2500000
6471,West Melbourne,10/18 Ireland St,1,u,PI,Nelson,4/06/2016,1.9,3003,1,1,1,0,52,2000,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230,460000
8511,Williamstown,2/170 Cecil St,2,h,S,Raine,13/05/2017,8,3016,2,1,2,447,,,Hobsons Bay,-37.8602,144.8997,Western Metropolitan,6380,1000000
12907,Bentleigh East,17 Gowrie St,4,h,S,Ray,19/08/2017,13.8,3165,4,1,2,579,,,,-37.91524,145.07686,Southern Metropolitan,10969,1115000
9280,Preston,129 Albert St,3,h,SP,McGrath,3/06/2017,8.4,3072,3,1,2,485,,,Darebin,-37.7383,145.02349,Northern Metropolitan,14577,850000
3828,Malvern East,35 Warley Rd,5,h,PI,Jellis,3/12/2016,11.2,3145,5,2,2,567,327,1915,Stonnington,-37.8786,145.0495,Southern Metropolitan,8801,2350000
13007,Keilor East,4 Limestone Av,3,h,S,Jellis,19/08/2017,11.7,3033,3,3,2,326,271,2012,,-37.74009,144.87787,Western Metropolitan,5629,1295000
309,Ascot Vale,11 Ascot St,2,h,S,Woodards,11/03/2017,5.9,3032,2,1,0,255,,,Moonee Valley,-37.7825,144.9208,Western Metropolitan,6567,955000
4388,Northcote,30 Clarke St,3,h,S,Nelson,3/09/2016,5.5,3070,3,1,1,215,125,1920,Darebin,-37.7759,144.9909,Northern Metropolitan,11364,1200000
3222,Hawthorn,318/6 Lisson Gr,1,u,S,Marshall,28/08/2016,4.6,3122,2,1,1,0,,,Boroondara,-37.8264,145.027,Southern Metropolitan,11308,485000
206,Altona North,252 Millers Rd,4,h,SP,Raine&Horne,22/05/2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132,693000
3373,Ivanhoe,4/13 Ivanhoe Pde,2,u,S,Miles,10/12/2016,7.9,3079,2,1,1,94,,,Banyule,-37.7679,145.0452,Eastern Metropolitan,5549,705000
13533,Ringwood East,14 Everard Rd,2,h,S,Carter,26/08/2017,21.3,3135,2,2,2,736,116,1960,,-37.80401,145.25225,Eastern Metropolitan,4407,937000
683,Balwyn North,30 Abbott St,5,h,VB,Fletchers,28/05/2016,9.2,3104,7,2,0,942,,,Boroondara,-37.7923,145.1029,Southern Metropolitan,7809,1550000
12212,Yarraville,54 Pentland Pde,6,h,VB,Village,29/07/2017,6.3,3013,6,3,2,1087,388.5,1920,Maribyrnong,-37.81038,144.89389,Western Metropolitan,6543,2450000
3982,Melbourne,805/300 Swanston St,2,u,S,Purplebricks,7/11/2016,2.8,3000,2,1,1,0,80,2004,Melbourne,-37.8106,144.9646,Northern Metropolitan,17496,665000
916,Bentleigh East,6/1126 North Rd,2,u,VB,Gary,22/08/2016,13.9,3165,2,1,1,0,,2012,Glen Eira,-37.9096,145.0843,Southern Metropolitan,10969,340000
11593,Bentleigh,11 Buckingham Av,3,h,S,Woodards,22/07/2017,11.4,3204,3,1,3,585,,,Glen Eira,-37.91722,145.04836,Southern Metropolitan,6795,1640000
3397,Ivanhoe,5/14 Athelstane Gr,2,u,PI,Ray,19/11/2016,7.9,3079,2,1,1,71,70,1960,Banyule,-37.7634,145.0406,Eastern Metropolitan,5549,500000
4683,Pascoe Vale,2/36 Alpine Gr,3,t,VB,hockingstuart,27/11/2016,9.9,3044,3,2,1,122,139,1998,Moreland,-37.7231,144.9373,Northern Metropolitan,7485,600000
2179,Doncaster,5 Warren St,5,h,S,Jellis,24/09/2016,13.9,3108,5,1,0,729,,,Manningham,-37.7932,145.1123,Eastern Metropolitan,9028,1322000
6092,Sunshine West,4 Apollo Pl,4,h,S,hockingstuart,25/02/2017,13.5,3020,4,2,4,651,178,1975,Brimbank,-37.7914,144.7918,Western Metropolitan,6763,657000
12660,Brighton,1 Airlie St,3,h,S,Marshall,16/09/2017,10.5,3186,3,1,3,287,110,1910,,-37.88879,144.99833,Southern Metropolitan,10579,1342000
4572,Oakleigh South,15 Yarra Ct,4,h,S,Buxton,28/08/2016,14.7,3167,4,2,2,530,242,1980,Kingston,-37.935,145.083,South-Eastern Metropolitan,3692,1126000
3974,Maribyrnong,21 Mitchell St,3,h,VB,Biggin,30/07/2016,8.7,3032,3,1,4,578,176,2006,Maribyrnong,-37.7837,144.8887,Western Metropolitan,4918,820000
5439,Richmond,24 The Crofts,2,h,S,hockingstuart,30/07/2016,2.6,3121,2,1,0,103,74,1900,Yarra,-37.8199,144.9911,Northern Metropolitan,14949,1125000
8225,Pascoe Vale,24 Windsor St,2,h,S,D'Aprano,22/04/2017,9.9,3044,2,1,3,602,,,Moreland,-37.724,144.9447,Northern Metropolitan,7485,910000
10305,Glenroy,53 William St,3,h,S,Barry,27/05/2017,11.2,3046,3,1,1,641,,,Moreland,-37.70757,144.90782,Northern Metropolitan,8870,815000
8683,Toorak,1/48 Mathoura Rd,2,u,S,Hodges,13/05/2017,4.6,3142,2,1,0,0,,,Stonnington,-37.8454,145.0076,Southern Metropolitan,7217,650000
5871,St Kilda,18/170 St Kilda Rd,3,u,SP,Wilson,27/11/2016,6.1,3182,3,1,1,0,,,Port Phillip,-37.8612,144.985,Southern Metropolitan,13240,720000
5790,St Kilda,4/285 Barkly St,1,u,S,McGrath,7/11/2016,6.1,3182,1,1,1,0,41,2009,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240,451000
13143,Cheltenham,139 Park Rd,3,h,S,Buxton,23/09/2017,17.9,3192,3,1,2,566,,,,-37.96488,145.05276,Southern Metropolitan,9758,1015000
234,Armadale,526 Orrong Rd,4,h,VB,Jellis,4/06/2016,6.3,3143,4,2,2,1581,,1934,Stonnington,-37.858,145.0111,Southern Metropolitan,4836,3000000
4472,Northcote,12 Stott St,3,h,SP,Barry,23/04/2016,5.5,3070,3,1,2,307,135,1910,Darebin,-37.764,144.9976,Northern Metropolitan,11364,1225000
4479,Northcote,33 Oxford St,4,h,S,McGrath,24/09/2016,5.5,3070,3,1,1,654,,,Darebin,-37.7756,145.0082,Northern Metropolitan,11364,1830000
11362,Footscray,60 Cross St,3,h,SP,Jas,15/07/2017,5.1,3011,3,2,2,163,,,Maribyrnong,-37.80069,144.88199,Western Metropolitan,7570,878000
957,Bentleigh East,36a Barrington St,3,t,PI,Buxton,28/08/2016,13.9,3165,3,2,1,209,,,Glen Eira,-37.9131,145.07,Southern Metropolitan,10969,780000
12691,Clayton,22 Burton Av,3,h,S,Darras,16/09/2017,16.7,3168,3,1,2,1040,,,,-37.92614,145.11713,South-Eastern Metropolitan,5837,2950000
11503,South Melbourne,26 Bridport St,3,h,VB,Greg,15/07/2017,1.9,3205,3,2,2,216,193.74,1860,Port Phillip,-37.83863,144.96208,Southern Metropolitan,5943,2800000
4535,Oak Park,20 Lex Gr,4,h,S,Stockdale,19/11/2016,11.5,3046,4,1,1,780,,,Moreland,-37.7182,144.9246,Northern Metropolitan,2651,1005000
7897,Glenroy,1 Meadowbank St,3,h,PI,Brad,6/05/2017,13,3046,3,1,2,742,101,1970,Moreland,-37.702,144.9538,Northern Metropolitan,8870,780000
7258,West Footscray,23 Fontein St,2,h,S,Sweeney,22/05/2016,8.2,3012,2,1,2,462,101,1960,Maribyrnong,-37.8009,144.8653,Western Metropolitan,5058,850000
5911,Strathmore,138a Lebanon St,2,h,S,Barry,22/05/2016,9.7,3041,3,2,1,378,106,2000,Moonee Valley,-37.7245,144.9097,Western Metropolitan,3284,630000
41,Airport West,23 Hart St,2,h,S,Nelson,4/03/2017,13.5,3042,2,1,1,272,84,1950,Moonee Valley,-37.7294,144.888,Western Metropolitan,3464,603000
1220,Brighton East,1/2 Robinson St,3,t,PI,Buxton,17/09/2016,10.7,3187,3,2,2,337,222,2000,Bayside,-37.9196,145.0205,Southern Metropolitan,6938,1300000
11144,Northcote,40 Gadd St,4,h,SP,McGrath,12/08/2017,5.3,3070,4,2,1,5,,,Darebin,-37.7628,144.99375,Northern Metropolitan,11364,1955000
9871,Essendon,106/1020 Mt Alexander Rd,2,u,PI,Weda,24/06/2017,7.5,3040,2,2,2,1523,,2013,Moonee Valley,-37.74999,144.91447,Western Metropolitan,9264,720000
2324,Elwood,1/6 Wave St,1,u,S,Gary,25/02/2017,7.7,3184,1,1,1,0,37,1970,Port Phillip,-37.8839,144.9903,Southern Metropolitan,8989,347000
12104,North Melbourne,18/375 Abbotsford St,3,u,S,JMRE,29/07/2017,1.8,3051,3,1,1,1843,,1960,Melbourne,-37.79773,144.94611,Northern Metropolitan,6821,681000
9250,Mount Waverley,7 Milliara St,3,h,PI,Buxton,3/06/2017,14.2,3149,3,1,2,911,,,Monash,-37.86906,145.14394,Eastern Metropolitan,13366,1640000
707,Bentleigh,143 Patterson Rd,7,h,S,Ray,4/06/2016,13,3204,7,3,4,607,,1950,Glen Eira,-37.9269,145.047,Southern Metropolitan,6795,1005000
2021,Coburg,2/44 Berry St,3,t,S,Nelson,28/05/2016,7.8,3058,3,2,1,213,131,2010,Moreland,-37.7461,144.9584,Northern Metropolitan,11204,810000
5498,Seddon,16 Margaret St,3,h,S,Jas,16/04/2016,6.6,3011,3,1,0,217,104,1910,Maribyrnong,-37.8037,144.8874,Western Metropolitan,2417,965000
12495,Ferntree Gully,24 Greenaway Dr,4,h,S,Ray,9/09/2017,24.8,3156,4,2,2,728,,1970,,-37.88393,145.26225,Eastern Metropolitan,10788,820000
9464,Burnley,2/50 Gibdon St,3,h,VB,hockingstuart,17/06/2017,2.4,3121,3,2,2,1212,,2010,Yarra,-37.82982,145.01038,Northern Metropolitan,438,1100000
11443,Mooroolbark,27 Marion Av,3,h,PI,Harcourts,15/07/2017,26.5,3138,3,2,3,1469,,,Yarra Ranges,-37.79335,145.30773,Eastern Victoria,8280,780000
1922,Coburg,243 Moreland Rd,3,h,S,Ray,4/03/2017,7.8,3058,3,1,1,233,180,1890,Moreland,-37.7549,144.9611,Northern Metropolitan,11204,1370000
8223,Pascoe Vale,2A Bolingbroke St,2,t,S,Brad,22/04/2017,9.9,3044,2,1,1,0,82,2011,Moreland,-37.7324,144.9377,Northern Metropolitan,7485,520000
10134,Bentleigh East,52 Deakin St,4,h,S,hockingstuart,27/05/2017,13.8,3165,4,2,5,612,363,2003,Glen Eira,-37.9143,145.06582,Southern Metropolitan,10969,1655000
6122,Surrey Hills,7 Empress Rd,3,h,S,Marshall,6/08/2016,11.2,3127,3,2,1,404,,,Boroondara,-37.8203,145.088,Southern Metropolitan,5457,1910000
6934,Fawkner,41 Murray St,3,h,S,Nelson,24/09/2016,12.4,3060,2,1,2,701,,,Moreland,-37.7054,144.963,Northern Metropolitan,5070,643000
4013,Middle Park,15 McGregor St,2,h,VB,Buxton,13/08/2016,4.1,3206,2,1,1,145,,,Port Phillip,-37.852,144.9654,Southern Metropolitan,2019,1690000
8889,Mount Waverley,12 Holskamp St,3,h,S,McGrath,1/07/2017,14.2,3149,3,2,2,402,143,1960,Monash,-37.87389,145.12783,Eastern Metropolitan,13366,1205000
10921,Brighton,76 Champion St,3,h,VB,RT,12/08/2017,10.5,3186,3,2,1,35,,,Bayside,-37.9214,145.00454,Southern Metropolitan,10579,1900000
5596,South Yarra,1106/1 Clara St,1,u,SP,RT,4/06/2016,3.3,3141,1,1,1,0,,,Stonnington,-37.8421,144.9978,Southern Metropolitan,14887,450000
11795,South Morang,37 Grange Dr,4,h,S,RW,22/07/2017,20.5,3752,4,2,2,639,,,Whittlesea,-37.63947,145.08562,Northern Metropolitan,7969,810000
9751,Toorak,8 Hill St,3,h,VB,Jellis,17/06/2017,4.1,3142,3,2,2,440,,,Stonnington,-37.833,145.01322,Southern Metropolitan,7217,2500000
3440,Keilor East,16 Drew St,3,h,S,Nelson,4/03/2017,12.8,3033,3,1,2,662,,,Moonee Valley,-37.738,144.869,Western Metropolitan,5629,935000
7556,Brighton,2 Normanby St,3,h,PI,Nick,8/04/2017,11.2,3186,3,2,2,0,167,1980,Bayside,-37.911,144.9866,Southern Metropolitan,10579,2225000
9110,Coburg North,7 Danthonia St,4,h,PI,Nelson,3/06/2017,6.7,3058,4,2,2,300,157.9351,,Moreland,-37.7296,144.97988,Northern Metropolitan,3445,850000
10880,Aberfeldie,241 Buckley St,4,h,VB,Nelson,12/08/2017,7.5,3040,4,2,2,766,,,Moonee Valley,-37.75595,144.90551,Western Metropolitan,1543,1380000
1428,Brunswick West,3/546 Moreland Rd,2,u,S,Ray,18/03/2017,5.9,3055,2,1,1,2120,59,1960,Moreland,-37.7524,144.9347,Northern Metropolitan,7082,370000
9521,Elwood,16 Poets Gr,2,h,PI,Chisholm,17/06/2017,7.2,3184,2,1,1,226,,,Port Phillip,-37.88132,144.99013,Southern Metropolitan,8989,1255000
9946,Malvern East,5D Belson St,3,h,S,Tim,24/06/2017,8.4,3145,3,2,2,161,,,Stonnington,-37.86779,145.04482,Southern Metropolitan,8801,1275000
4536,Oak Park,2/16 Winifred St,2,u,VB,Barry,22/05/2016,11.5,3046,2,1,1,138,76,2009,Moreland,-37.7209,144.9179,Northern Metropolitan,2651,470000
5779,St Kilda,91 Spenser St,4,h,S,Frank,4/03/2017,6.1,3182,4,1,1,300,,,Port Phillip,-37.8725,144.979,Southern Metropolitan,13240,2455000
